ID,DATE,TITLE,LEAD
F636084E9DCE44BC881B84138CEAF7DD,2019-11-02T19:43:15.000Z,"Raviohjastajan kauhunhetket Porissa: Hevonen kaatui päälle koko painollaan, mies joutui teho-osastolle – ”Huusin, että ottakaa se pois”",Porin raveissa tapahtui lauantaina vakava onnettomuus.
0D08903788D14D53BEBBC300F13E65FA,2019-11-02T19:58:25.000Z,"Näin rikolliset reagoivat vakavaan vaarallisuusarvioon – asianajaja kertoo: pelkoa, ahdistusta ja katkeruutta",Kokenut rikosasianajaja Kari Eriksson on urallaan hoitanut useiden erittäin vaaralliseksi todettujen rikollisten juttuja. Tunnetuin heistä lienee Michael Penttilä.
5E08BA5B878A46E298191753F79095EF,2019-11-02T20:14:50.000Z,"Makwan Amirkhani teki viimein päätöksen, joka voi nostaa hänet täysin uudelle tasolle UFC:ssä ","Amirkhanin aika on nyt. Toiveille kovemmista vastustajista täytyy löytyä katetta, kirjoittaa Anssi Karjalainen."
1ECBFDF2EB424CBAA76ADA960B095638,2019-11-02T20:26:56.000Z,Loton päävoitto osui yhdelle riville – 1 200 000 euroa,Veikkaus on arponut viikon 44 oikeat lottonumerot.
0FD24211D4054C02BD4A5034B204E3AA,2019-11-02T20:30:06.000Z,Valtteri Bottas tykitti paalupaikalle! Ferrarin huima putki katkesi - Kimi Räikköselle raskas pettymys,Austinissa ajettiin Suomen aikaa myöhään lauantai-iltana USA:n GP aika-ajo.
8410527ABCB64714AFB941CED779BED8,2019-11-02T20:31:16.000Z,"Kriisi-TPS piti pitkän palaverin murskatappion jälkeen: Ykkösmaalivahti vietiin sairaalaan, päävalmentaja ei tunne pelaajiaan – ”pää on täysin tyhjä”",TPS:n tilanne vetää Petteri Wirtasen kaltaisen rutinoituneen ammattilaisenkin vakavaksi.
9CB994F6CCAA4190B66FF8B885E730F7,2019-11-02T20:32:08.000Z,"Gilmoren tytöt -näyttelijä Brian Tarantina, 60, on kuollut",Näyttelijä Brian Tarantina on kuollut. Asiasta kertovat useat yhdysvaltalaissivustot.
553497F089FB473EAA010EB43FD50968,2019-11-02T20:43:24.000Z,"Kaapo Kakko pääsi yrittämään maalia läpiajosta, Juuse Saros oli kuitenkin nopeampi – Markus Granlund avasi kauden pistetilinsä ",Kaksi NHL-ottelua pelattiin Suomen aikaa jo alkuillasta.
2A055CB4FF874983982880DFAA129DC3,2019-11-02T20:54:27.000Z,Jättimäinen tukiskandaali Norjassa: Jopa kymmeniä saattaa olla vankilassa syyttä,Norjan sosiaalituista vastaava virasto on jättänyt huomioimatta ETA-maita koskevan säädöksen ja perinyt takaisin sosiaalitukia väärin perustein jo vuosia. Kymmeniä on tuomittu jopa vankeuteen petoksesta.
0BC948902A194287BF065B038A8E0FCE,2019-11-02T22:14:46.000Z,Supermalli Heidi Klum vei Halloween-asut uudelle tasolle – räväytti kammottavana avaruusoliona,Entinen huippumalli tunnetaan innostuksestaan Halloween-juhlintaa kohtaan. Hän panostaa naamiaispukeutumiseen joka vuosi.
6B30BAE8320D4C36A96181CBB2132F86,2019-11-02T22:39:28.000Z,"Paalupaikan vallannut Valtteri Bottas huokui itseluottamusta – onnistui tempussa, jossa jokainen kärkimies haluaa onnistua: ”Sellaisia saa harvoin”",Valtteri Bottas saavutti USA:n GP:ssä kauden viidennen paalupaikkansa.
531083C568AD4E7F916C34AB2F38DE48,2019-11-02T22:41:11.000Z,Suomalaisasiantuntijalta lohduton arvio Kimi Räikkösen tilanteesta - ”Hän on kypsynyt tuohon touhuun”,USA:n GP:n aika-ajo tarjosi suomalaisille sekä iloa että pettymyksiä. 
072CDE4EB0AE4681827476D386E4999C,2019-11-02T23:38:15.000Z,Halloween-juhlat päättyivät tragediaan Kaliforniassa – viisi kuoli ammuskelussa isossa Airbnb-huoneistossa,Juhlissa oli ammuskelun aikaan paikalla ainakin sata ihmistä. 
8916D372AAA54197BF1F23CD751FE902,2019-11-02T23:59:27.000Z,IL seuraa livenä: Nyt on Makwan Amirkhanin tilaisuus – kuristaako Suomen UFC-tähti voiton New Yorkissa? ,Makwan Amirkhani ottelee Madison Square Gardenissa.
E0DD1A70FAD6408A8F9D2155A229DCCC,2019-11-03T02:21:03.000Z,Tästä järisyttävästä iskusta alkoi karmea alamäki – Shane Burgos jysäytti mehut Makwan Amirkhanista,Takakäden osuma päähän oli käänteen tekevä Amirkhanin ottelulle. 
9B2FC11D58AF4B42A5E28175FFA34707,2019-11-03T02:40:46.000Z,Donald Trump ilmestyi UFC-areenalle heti Makwan Amirkhanin tappion jälkeen – yleisön jääkylmä vastaanotto tallentui videolle,Donald Trump sai buuausmyrskyn viikko sitten baseball-ottelussakin.
AF68C66FC33E419A8C35FF0C79156D80,2019-11-03T03:08:50.000Z,"Trump selitti Meksikon muuriin ilmaantuneita reikiä: ”Helposti korjattu, laitetaan vain irronnut palanen takaisin paikoilleen”",Salakuljettajat ovat puhkoneet reikiä raja-aitaan huumeiden ja ihmisten salakuljetusta varten. 
94D8E5CF44364FCBBA88C69989C86952,2019-11-03T03:41:00.000Z,Miksi Makwan Amirkhani hävisi? Vapaaotteluvalmentaja näki rajun tyrmäyksen: ”Tänään Makwan oli liian mustavalkoinen”,Suomalaisella vapaaottelutähdellä oli ratkaisun avaimet ottelun alussa.
49E0970EBB00401FA1F6D8AFDC0586B5,2019-11-03T04:00:12.000Z,Keskellä pikamuotia kritisoivaa aallokkoa Posti avasi shoppailua helpottavan sovituskopin keskelle Helsinkiä – ”Kuluttaja tekee itse oman valintansa”,"Posti Box on kaksikerroksinen postitustoimisto keskellä Helsinkiä. Boxissa hutiostokset on entistä helpompi palauttaa, kun sovittamaan pääsee heti. "
EB5CBB625BAD4B7780B8C31D2CC21085,2019-11-03T04:09:19.000Z,"Sää kylmenee, Länsi-Lapissa mitattiin jo 25 pakkasastetta","Suomeen on tulossa kuivaa ja kylmää ilmaa, kertoo Ilmatieteen laitos. "
C7C6F18741EF4F7BBCB3A2FFE88A06E4,2019-11-03T04:30:42.000Z,Puolustusministeri Kaikkoselta yllättävä avaus: diabeetikot sittenkin takaisin armeijaan?,"Asiaa esillä pitänyt, varusmiespalveluksen diabeetikkona suorittanut kansanedustaja Matias Marttinen pitää puolustusvoimien päätöstä käsittämättömänä."
435BDBB9D9CD49EAAC11D1DA6FC71A25,2019-11-03T05:01:20.000Z,Greta Thunbergin avunhuutoon vastattiin: Espanjan hallitus lupaa kyydittää aktivistin takaisin Eurooppaan,Nuori ruotsalainen pyrkii Yhdysvalloista Madridissa joulukuun alussa järjestettävään ilmastokokoukseen.
1231AB45260547A58C1AB4946F02407F,2019-11-03T05:01:55.000Z,Oikeusmurha Kotkassa: Mies heivattiin vahingossa vankilaan ilman perustetta,"Syyttäjä ja käräjätuomari eivät huomanneet, että rikokset olivat vanhentuneet."
1B62FDCC934F4304BFCD23810AEF06AD,2019-11-03T05:06:06.000Z,UFC:n superottelusta tuli armoton selkäsauna – lääkäri lopetti ottelun,Jorge Masvidal takoi Nate Diazille pahat haavat.
E91C577509854BB38CB53BBCC2D3C037,2019-11-03T05:11:05.000Z,Video: Autovaras kaahasi poliisia pakoon 220 km/h moottoritiellä Englannissa – jäätyään kiinni yritti teeskennellä olleensa vain matkustaja,"Poliisit saivat pysäytettyä vaarallisesti paenneen autovarkaan ajamalla tämän kylkeen, kun tämä yritti paeta moottoritien ramppia pitkin vastaantulevien suuntaan."
B4793F250C18423D86EB415586C64856,2019-11-03T05:25:22.000Z,"Makwan Amirkhanin vastustaja Shane Burgos sai jykevän jäljen naamaansa – joutui tukalaan paikkaan ottelussa: ”Ajattelin, että voi paska!”",UFC-uransa kuudennen voiton saavuttanut Shane Burgos sanoi olleensa valmis Makwan Amirkhanin kovaan alkuun.
7705A48525F841C1B8AB0689BC5A8650,2019-11-03T05:30:15.000Z,Verottaja karhuaa Sampo Kaulaselta peräti 30 000 euron saatavia – myös nämä julkkikset ovat maksaneet jättimätkyjä,Lappilainen kauppias maksaa viime vuoden tuloistaan noin kolmenkymmenentuhannen euron veromätkyt. Myös monet muut julkkikset ovat saaneet tuntuvia muistutuksia verottajalta.
9D831E77C84E47EA89377A8A7A7D2974,2019-11-03T06:00:00.000Z,Aurinkopaneeli matkailuajoneuvoon - Mitä karavaanarin pitää huomioida?,"Kun matkailuajoneuvolla matkustaa paikoissa, joissa verkkovirtaa ei ole saatavilla, on aurinkopaneeli hyvä valinta. Poimi alta vinkit aurinkopaneelijärjestelmän hankintaan."
801F97F1FBED40D7B8487C16039AC843,2019-11-03T06:03:23.000Z,"”No, nyt meni putkeen” – Tarjan huikea idea puhuttaa somessa: yllätti putkimiehensä erikoisella kyntteliköllä","Ulvilalainen Tarja Huhtanen keksi tehdä miehelleen persoonallisen kynttilänjalan. Eikä se jää siihen, vaan hän aikoo tehdä niitä enemmänkin."
9016DD398D0B4BB189AC0665F83E0576,2019-11-03T06:04:37.000Z,Kuvat: Väkevästä alusta kitkerään tyrmäystappioon – verta vuotava Shane Burgos kukisti Makwan Amirkhanin kolmannessä erässä,Shane Burgos voitti Makwan Amirkhanin teknisellä tyrmäyksellä.
F8D097974D8944B8AFADD8BFC06B1A53,2019-11-03T06:20:22.000Z,Hyvin hämmentävä dokumentti skientologeista: Toimittajaa syytetään ahdistelusta,"Louis Theroux yrittää selvittää, miksi häntä seurataan kameran kanssa, mutta hän saa vain niskaansa syytöksiä. "
6B39311FA0CE49068B0472604865B13E,2019-11-03T06:28:18.000Z,Syli jäi tyhjäksi,Julia Appelgren koki jokaisen äidin pahimman painajaisen ja joutui hautaamaan pienet poikansa.
E0DD7B2985B7461F80551141C9E65105,2019-11-03T06:41:57.000Z,Video: Brutaali tyrmäys UFC:ssä! Haastaja sammutti ennakkosuosikin valot potkaisemalla päähän,Kevin Leen ratkaisu oli rajua katseltavaa. 
2839CA21D2934106BC3D6CC4F6D74BD3,2019-11-03T06:45:35.000Z,Iso osa Suomea peittynyt säteilysumun alle,Tilanne on ohi iltapäivään mennessä.
70BA2AAB43AB4F3A98A242F2937D76D0,2019-11-03T07:02:19.000Z,Veneilyä ja luksusautoja Aurinkorannikolla – näin elää Europolin etsityimpien rikollisten listalle noussut Jan Salminen,Etsintäkuulutettu Jan Salminen on asunut avopuolisonsa kanssa Costa del Solilla useamman vuoden.
1309AB901C3B41149D040581DCAA9B25,2019-11-03T07:26:49.000Z,Video: maalivainunsa löytänyt Aleksander Barkov onnistui jälleen  – Carolinan suomalaiset hassuttivat nuorta torjujaa kahdesti,NHL:ssä pelattiin viime yönä 14 ottelun kierros.
19EAD9E3940B4D65A381FFF153392D49,2019-11-03T07:34:52.000Z,Muistatko vielä Näkymätön Elina -elokuvan suloisen pikkutytön? Tältä hän näyttää nyt ,
FD1304E41C88487797E4B58FA7444C3A,2019-11-03T07:35:07.000Z,5 lahjavinkkiä isänpäivään: nämä haluaisit itsekin!,"Isä ei kaipaa turhia lahjoja kaappien täytteeksi. Pistä pakettiin jotain sellaista, mitä itsekin haluaisit saada. "
C24A584D83F84E26980DBB13962B8888,2019-11-03T07:45:31.000Z,"Jyväskyläläinen Rasmus, 30, haluaisi perheen, mutta kumppania ei löydy: ”Vaatimukset ovat koventuneet, eikä tällainen tavis ole kiinnostava”","Vaikka elämä on mallillaan ja harrastukset urheilullisia, ei menestyminen parisuhdemarkkinoilla ole taattua. "
E1152712B2E14FF9A575A571DF1C4CC7,2019-11-03T07:50:08.000Z,"F1-mestari on nyt ilmastonmuutoksen äänitorvi, eikä kyse ole tekopyhyydestä: ”Hamiltonilla se on eri asia kuin Tynkkysellä”",Lewis Hamiltonin haukkuminen tekopyhäksi ilmastopuheistaan ei vie asiaa yhtään eteenpäin.
223509366002440BBAF46AFF96158BB4,2019-11-03T08:00:00.000Z,Katso miltä näyttää ylellinen ranskalainen sähköauto: Jopa ilmastointisuuttimet ovat timantin muotoisia,Ranskalaisen DS-merkin täyssähköauto  DS 3 Crossback E-Tense tarjoilee sylin täydeltä hienostunutta ranskalaista glamouria ja tuoreinta sähköautojen tekniikkaa.
1BB0EC3E7EC747C9A26C356A0979C2C3,2019-11-03T08:00:28.000Z,"Karu totuus paljastui, kun kauneusbloggaaja Miia Johansson, 37, yritti tehdä vatsarutistuksen: ”Olen laiha läski”","Ikänsä liikuntaa inhonnut Miia Johansson, 37, kertoo, että kolmannes hänen kehostaan on rasvaa. Nyt elämäntavat menevät uusiksi ja hyvinvointi työn edelle."
C477DF981E8A4D9C8F36DACCBF4DEE15,2019-11-03T08:01:58.000Z,K-U: Kirkossa raju kiista – osa papeista kieltäytyy siunaamasta tuhkattua vainajaa,"Kysymys tuhkauurnan siunaamisesta puhuttaa kirkon sisällä, kertoo Keski-Uusimaa."
D67A064830F14B8CBBAB36081ABFBFD6,2019-11-03T08:02:08.000Z,"Bikini fitnessin supernimi Melina Keltaniemi voitti MM-kultaa! Suomeen toinenkin mestaruus, katso kuvat mestaruusposeerauksista",Kisat järjestettiin Espanjassa.
B6ABA61E4A014F76970DA2B991B21B9F,2019-11-03T08:21:35.000Z,Leicester ilmiliekeissä – onko Jamie Vardy pitelemätön myös Lontoossa?,Sunnuntain pelipoiminta on Valioliigan Crystal Palace–Leicester-ottelu.
411F3091AB744D8084FA02397D0DD398,2019-11-03T08:26:25.000Z,Amerikkalaisäiti otti yliannostuksen heroiinia kesken automatkan – kuuntele kyydissä olleen lapsen riipaiseva hätäpuhelu,USA:lainen äiti väitti ottaneensa heroiinia helpottaakseen selkäsärkyä ja ajoi autoa kyydissään kolme lasta.
D57038C43EA448CFAA69F87BD166EF3F,2019-11-03T08:27:08.000Z,"Iron Maidenin Bruce Dickinson, 61, erosi vaimostaan - uusi rakas on 15 vuotta rokkaria nuorempi fitness-ohjaaja",Bruce Dickinsonin ja vaimon tiet ovat eronneet 29 vuoden yhdessäolon jälkeen. Nyt kuvioissa on nuori rakas.
B1E6A604B6DA49F79F6A5722E5FCAE30,2019-11-03T08:45:30.000Z,Tutkimus: Näin äidin stressi vaikuttaa lapsen sukupuoleen - dramaattinen ero tyttöjen hyväksi,"Mitä stressaantuneempi raskaana oleva nainen on, sitä suuremmalla todennäköisyydellä hän saa tyttövauvan."
BF97A2768D564FB0B5D509639B043C81,2019-11-03T08:54:32.000Z,Saksalaispariskunta heitettiin TUI:n risteilyltä pois yhden yön jälkeen - kovaääninen seksi häiritsi muita matkustajia ,Heidät jätettiin laukkuineen Barbadosin satamaan.
460C92FEB04A43B786A8CB0F837641C5,2019-11-03T08:56:42.000Z,"Verstappen syyttää rajusti Hamiltonia vaaratilanteen aiheuttamisesta – halusi kostaa törttöilyn: ”Ajattelin, että minäkään en välitä”",Yhdysvaltain GP:n aika-ajoissa nähtiin dramaattinen tilanne.
9C29DE9F41164FC8B3FC518A78B93816,2019-11-03T09:07:17.000Z,Suomen poliisi alkoi toimia vakituisesti Espanjassa – rikoskomisario Björkqvistillä diplomaattistatus,Poliisiyhdyshenkilö hoitaa tiedonvälitystä Suomen ja Espanjan viranomaisten välillä.
AB6F1AF6B4814B83A9CE783CD5D63A11,2019-11-03T09:07:47.000Z,Downton Abbey -tähti Michelle Dockery löysi uuden rakkaan - kihlattu kuoli neljä vuotta sitten syöpään,"Näyttelijä Michelle Dockeryn elämässä on kääntynyt uusi sivu, sillä hän on löytänyt uuden kullan."
E5EC285C04FC489299BDCDE14E843916,2019-11-03T09:33:09.000Z,"""Olen antanut isälle anteeksi""","Lapsena Nykäsen nimi oli kiusatulle Eveliina Mäntykankaalle, 29, pahin kirosana. Nyt hän haluaa kunnioittaa isänsä muistoa näyttelemällä Matti Nykäsen elämästä kertovassa näytelmässä."
F838C8DECCC448C2B5B3B7FB6DD9F1E1,2019-11-03T09:37:43.000Z,Teemu Selänteeltä kova väite: Winnipeg Jetsin pomo uhkaili Sirpaa ostoskeskuksessa – ”Kusipää!”,Winnipeg Jetsin GM käytti härskejä keinoja motivoidakseen pelaajia.
163F8398DFA84C5F9BF815751A73A8B7,2019-11-03T09:39:21.000Z,Montussa käyneellä Anne Kyllösellä väkevä paluu kotimaan kärkeen – tuplavoitto kauden avauksesta,Anne Kyllösen ankkuroima Kainuun Hiihtoseura voitti naisten Suomen cupin viestin sunnuntaina Vuokatissa.
7EFAC634378640D8A84A36B52AEEF58F,2019-11-03T09:54:30.000Z,Tätä sienireseptiä on katsottu jo yli 40 000 kertaa – ”Eipä se risotto juuri siitä parane!”,Metsäsienirisottoon voi hyödyntää kokonaisen kimaran erilaisia sieniä.
5DB553F1170F4A92801201BADD9A5839,2019-11-03T10:00:23.000Z,Kim Kardashianille ei riittänyt vain yksi halloween-asu: nyt koko perhe poseeraa ällöttävinä hyönteisinä,Kim Kardashianin perheessä on otettu halloween-asut tosissaan. 
DE9D0C64F7DF4EA6BCC6E7C6E3BBDBD0,2019-11-03T10:11:18.000Z,"Onko tässä kaikkien aikojen vaikein testi? Testaa, tunnistatko säteilysumun peittämät paikat!",Iltalehden suuri sumutesti on täällä.
E7CEDD61655F48F4809012C865C8E3F9,2019-11-03T10:22:31.000Z,"Pelottava tilanne NHL:ssä: pelaajan pää iskeytyi hurjalla voimalla jäähän – video näyttää, kuinka vastustaja puhkeaa itkuun",Scott Sabourin menetti tajuntansa.
F7A01F321E674050BD5DF9A21E46DB89,2019-11-03T10:22:42.000Z,Tuomiopäivän turisti ja viisi muuta uutta matkailijatyyppiä - kuulutko heihin?,Matkaatko täydellisten Insta-kuvien tai sukujuurten perässä? 
ACF12127D5564C45B17F530E9BA7EF5D,2019-11-03T10:37:20.000Z,Mestari Cheng voitti yleisöpalkinnon Saksassa elokuvafestivaaleilla - tyylikäs Anna-Maija Tuokko pokkasi pystin,Mika Kaurismäen ohjaama elokuva Mestari Cheng on voittanut yleisöpalkinnon Lyypekin Nordische Filmtage -festivaaleilla.
F92B85A7E0C448548D71B656A39B20E6,2019-11-03T10:42:38.000Z,Ristomatti Hakolan porukka näytti Iivo Niskasen joukkueelle kaapin paikan,Jämin Jänne voitti hiihdon Suomen cupin viestin Vuokatissa ennen Puijon Hiihtoseuraa.
B211C6FAE33A4DE695088821ECE5B26B,2019-11-03T10:43:13.000Z,Käry kävi! Roskaaja-Tommi jäi nolosti kiinni Harjavallassa – alkeellinen munaus paljasti kotiosoitteenkin ,"”Viäl ku Tommi osais huolehtii roskistaan”, totesi Pekka lopputuloksesta."
FBB892422CBB4D8F869313321E1CBECF,2019-11-03T11:00:23.000Z,Japanin pääministeriä kuljettaneessa lentokoneessa syttyi tulipalo,Shinzo Abe oli matkalla Aseanin kokoukseen Bangkokiin.
D086B2278ECF4C9CB295EC366D0592CF,2019-11-03T11:05:30.000Z,"Voguen Anna Wintour täytti 70 vuotta – Katso videolta, miten klassinen polkkatukka on pitänyt tyylinsä","Muoti-ikoni, Vogue-lehden päätoimittaja Anna Wintour julii tänään 70-vuotissyntymäpäiväänsä."
F022A51F3DE54C9C83FC702E09E03144,2019-11-03T11:08:23.000Z,"Olympialaisten avainlaji siirrettiin viime hetkellä kokonaan toiseen kaupunkiin – ""Emme saaneet minkäänlaista selitystä”",Tokio ei sulata päätöstä lainkaan.
8875FD524215425084A570DB2AF7B446,2019-11-03T11:08:37.000Z,Herttuatar Catherine hiippaili pubiin drinksuille salaovesta -  kulkureitti suunniteltiin prinssi Harrya varten,Herttuatar Catherine on päässyt salaa pubiin äitikavereidensa kera - kiitos prinssi Harryn riehakkaan nuoruuden.
C028670424A24C92A6CB0B1FB6B9F0DF,2019-11-03T11:14:31.000Z,Sisä-Suomen poliisi pestasi uuden työntekijän: Roihulla on ikää vain yhdeksän viikkoa!,Uusi poliisikoira villitsee somessa.
6297E44458974CE79B937478CD68D7FD,2019-11-03T11:19:52.000Z,Onko ihmisen alkukoti sittenkään Botswanassa? Asiantuntijoilta kritiikkiä väitteelle: ”Huonoa tiedettä”,Tuoreen tutkimustiedon mukaan ihmisen alkukoti on Botswanan pohjoisosissa. Joidenkin mukaan väite ei voi pitää paikkaansa.
064F581DC7BD4029AF3781C6A05FDA6D,2019-11-03T11:45:12.000Z,7 hiljaista merkkiä ahdistuksesta - masennus ei näy ihmisestä päälle,"Vaikeasti ahdistunut henkilö voi pysyä toimintakykyisenä, vaikka aivot kävisivätkin ylikierroksilla."
C620D062C7924174B4B1D57C432453FE,2019-11-03T12:07:44.000Z,"Helppo harjoitus rauhoittaa mielen ja purkaa stressiä – tarvitset vain kynän, paperia ja hetken aikaa","MBB-kartan tekeminen on itsehoitomenetelmä stressinpurkuun. Kynä vain käteen, tämä ei vaadi aikaisempia kursseja."
D027EE07E2004F8EB9216142F5164422,2019-11-03T12:09:20.000Z,Tajuttomaksi ajettu TPS-maalivahti pääsi sairaalasta kotiin – ei muista tällistä juuri mitään,Rasmus Tirronen koki kovia lauantaina Ilvestä vastaan.
7E630862E5B84C0E9F7CE13B4D68EB32,2019-11-03T12:09:45.000Z,Tosielämän takaa-ajo sisälsi vauhtia ja vaarallisia tilanteita – amerikkalaispoliisin turvakamera tallensi jahdin,Tällaisen takaa-ajon näkee tavallisesti vain elokuvissa.
4B1DCD2B64FF42CDBF1AA45493092479,2019-11-03T12:13:09.000Z,Osa papeista ei siunaa tuhkattua vainajaa – lukijat kertovat järkytyksestään: ”Kirkko kieltäytyi siunaamasta äitiäni”,"Keski-Uusimaa kertoi sunnuntaina, että osa papeista kieltäytyy siunaamasta tuhkattua vainajaa. Aihe on kuohuttanut suomalaisia."
9D366C19A9EF4107B56D38652A6E43C0,2019-11-03T12:28:07.000Z,Britney Spears ajoi päänsä kaljuksi oudoissa olosuhteissa 12 vuotta sitten - syy kutrien tärvelyyn selvisi vihdoin,"Britney Spearsin mielenterveyden järkkymisestä on tehty tv-dokumentti, jossa taustoitetaan hänen takavuosien romahdustaan."
81F4752B84BB436790B164B529A94041,2019-11-03T12:50:20.000Z,"Videokooste: Näin Makwan Amirkhanin ottelu eteni hetki hetkeltä, vahva alku kääntyi julmaksi turpasaunaksi – ”Burgos leipoo ja hymyilee”",Makwan Amirkhani kärsi tappion varhain sunnuntaiaamuna New Yorkin Madison Square Gardenissa.
440A398F5E8B4C1F8E3AFC16BA43AE66,2019-11-03T12:57:23.000Z,"Aknesta uutta tietoa - maito, karkit, keksit ja limut mahdollisia näppyläpommeja",Käsitys aknen syistä ja siihen vaikuttavista tekijöistä täydentyy.
B02C77FF42FC4290805EDD171DAF0C64,2019-11-03T12:59:50.000Z,"Etkö ehdi mitään? Nyt tehostetaan vaatekaapissa, pyykinpesussa ja lastenhuoneessa","Ammattijärjestäjä Ilana Aalto laski, että noudattamalla kaikkia elämäntaito-opettajien neuvoja tavaran karsimiseen, viikossa voisi säästää yli työpäivän verran aikaa. Niin suuri säästö voi olla utopiaa, mutta totuus on, että tavarapaljous syö aikaa."
758DA64F69AD45C2960D976765445277,2019-11-03T13:10:58.000Z,Veikkausliigan viimeinen europaikka meni Espooseen – Daniel Sjölundin upea ura päättyi tappioon,Espoon Honka voitti Veikkausliigan kauden viimeisessä ottelussa IFK Mariehamnin ja nappasi viimeisen europaikan.
B17AC43DE10A4C0BA85D7BD13B309E48,2019-11-03T13:36:21.000Z,Tämä McDonaldsin juustohampurilainen on 10 vuotta vanha eikä mätäne - ”siinä ei ole mitään ravinteita mikrobeille”,Islantilainen hostelli lähettää suoraa kuvaa purilaisesta.
A722E961E40244C68B29C0F436C5D400,2019-11-03T13:44:29.000Z,Pelicansille uusi päävalmentaja! Mestariluotsi tarttuu ruoriin ensi kaudella,Iltalehden tietojen mukaan Pelicans vaihtaa valmentajaa.
47F4C68EA0334E44BC23B5930507DC18,2019-11-03T13:59:48.000Z,Poliisiauto ajoi kolarin matkalla kiireiselle hälytystehtävälle Helsingissä,Tapaus sattui Töölöntorin liikenneympyrässä.
993AA2DD0A4543A681DF92384B5505AA,2019-11-03T14:00:14.000Z,Iivo Niskasen temppu puhuttaa: ”Hän meni tulta päin”,Asiantuntija Toni Roponen vakuuttui mestarihiihtäjän ratkaisusta.
43BA1046D4504ABF92762B09A3441F39,2019-11-03T14:01:21.000Z,Itäväylällä Herttoniemessä hurjat jonot – suosi vaihtoehtoisia reittejä,"Iltalehti kertoi jo lauantaina, että liikenne ruuhkautui pahasti Herttoniemessä kävelysillan nostotyön vuoksi."
BB0FB5898DF44D8283B72B90483E5024,2019-11-03T14:17:38.000Z,Poliisiauto teki u-käännöstä valtatie 12:lla – henkilöauto täräytti perään ja kierähti katolleen ,Poliisiauton takana ajanut auto törmäsi poliisiautoon ja kierähti katolleen.
DD3478DBBE02440391332E7D0B378F06,2019-11-03T14:18:18.000Z,"Rajusti romahtanut Makwan Amirkhani ei ollut uskoa silmiään – vilkaisu puntariin kertoi, että jotain on pielessä: ""Voi johtaa kuolemaan""",Makwan Amirkhani kertoo kärsineensä erikoisista oireista UFC-ottelunsa alla.
073B4C2C7544467280125BDFABB781EB,2019-11-03T14:30:51.000Z,"IL-analyysi: Yllättääkö viimeinen Ensitreffit alttarilla -jakso vielä? ”Anniinalta ja Villeltä voisi tulla tällainen uutinen, että...”","Iltalehden viihdetoimittajat pohtivat analyysissään, miten Ensitreffit alttarilla -parien lopulta käy. "
942551A12F114FD390C1BB7600046B60,2019-11-03T14:43:00.000Z,"Matti, 80, kurkisti Citroënin konepellin alle ja yllättyi – oravanpesä oli päässyt satojen kilometrien automatkalle",Konepellin alta löytyi esimerkiksi lehtiä ja tammenterhoja.
BC9136B907D943BFB90F86434585799A,2019-11-03T14:44:03.000Z,Läheltä piti -tilanne tallentui videolle Grand Canyonilla – valokuvaus oli koitua tyttären kohtaloksi ,Tyttö oli lähellä tippua rotkoon ottaessaan valokuvaa. 
A5EFB974014B4EE5A4E1047D62009B4A,2019-11-03T14:55:19.000Z,"Yle: Suomeen syntynyt tuhansien superrikkaiden joukko, joka elää pitkälti pääomatuloilla","Professori huolissaan kehityksestä, jossa nykyinen verotus kannustaa rikkaita kasvattamaan pääomia eikä investoimaan vaikkapa uusiin laitteisiin tai tuotteisiin."
6BD2EF37A35F47C9B2A472F0029B673A,2019-11-03T15:00:00.000Z,Isällä olikin salalapsi ja sisarukset riitelivät vain yhden tuolin tähden - tällaisia ovat hurjat tarinat perinnönjaoista Suomessa,Perinnönjako voi johtaa uskomattomiin selkkauksiin. Näitä tilanteita ei toivoisi omalle kontolle.
07E8E7C8B9144081B42534315A54D2D7,2019-11-03T15:15:05.000Z,Nyt on karmaisevaa! How I Met Your Mother -tähti Neil Patrick Harris hämmentää naamiaisasullaan – katso kuvat,Neil Patrick Harris ja puolisonsa David Burtka pukeutuivat halloweenin kunniaksi Olsenin näyttelijäsiskoksiksi.
D5376F7F15B740EA890FB019CC6AE948,2019-11-03T15:24:38.000Z,Oulun Kärpät julkaisi Halloween-kuvan ja poisti sen välittömästi – kahden pelaajan asusta tullut palaute sai seuran reagoimaan: ”Ei tuollaista kukaan halua tahallaan tehdä”,"Kärpät julkaisi sunnuntaina Twitterissä kuvan, jossa pelaajat puolisoineen ovat Halloween-pukeissa. Kuva poistettiin seuran kanavalta pikavauhtia."
1387FAC4A85B4D8599EF9BB1AEE34E64,2019-11-03T15:45:54.000Z,Aftonbladet: Ruotsin länsirannikolla pyörii suuri roskapyörre – saaristo muuttumassa idyllistä kaatopaikaksi,"Bohuslänin edustalla kohtaa kolme merivirtaa, jotka keräävät ja liikuttavat muoviroskaa."
5B07E86C4D954944806ECE3D1DC588ED,2019-11-03T16:00:00.000Z,Iphone-päivitys vihastutti käyttäjät – estää puhelimen sulavan käyttämisen,Applen alkusyksystä julkaiseman IOS 13 -mobiilikäyttöjärjestelmän alkutaipale on sujunut harvinaisen bugisissa merkeissä. Nyt Iphonen omistajat ovat kohdanneet jälleen uuden ärsytyksen aiheuttajan.
